entity,region,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total,log_total,min_5h_activity,min_5h_activity_sin,min_5h_activity_cos,min_5h_activity_%
Entity 917,Central_Asia,0.01694915254237288,0.05084745762711865,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.05084745762711865,0.03389830508474576,0.03389830508474576,0.06779661016949153,0.06779661016949153,0.03389830508474576,0.11864406779661017,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.05084745762711865,0.03389830508474576,0.11864406779661017,0.06779661016949153,0.01694915254237288,0.01694915254237288,0.03389830508474576,0.01694915254237288,0.01694915254237288,35,3.5553480614894135,21,-0.7071067811865477,0.7071067811865474,0.1016949152542373
Entity 918,Central_Asia,0.014285714285714285,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.07142857142857142,0.02857142857142857,0.1,0.08571428571428572,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.05714285714285714,0.12857142857142856,0.07142857142857142,0.07142857142857142,0.02857142857142857,0.07142857142857142,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.014285714285714285,46,3.828641396489095,22,-0.5000000000000004,0.8660254037844384,0.0857142857142857
Entity 9182,America,0.04,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,1,0.0,4,0.8660254037844386,0.5000000000000001,0.2
Entity 9189,America,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,6,1.791759469228055,8,0.8660254037844387,-0.4999999999999998,0.16666666666666666
Entity 919,East_Asia_Pac,0.015151515151515152,0.015151515151515152,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.06060606060606061,0.015151515151515152,0.030303030303030304,0.045454545454545456,0.07575757575757576,0.045454545454545456,0.06060606060606061,0.07575757575757576,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,42,3.7376696182833684,21,-0.7071067811865477,0.7071067811865474,0.07575757575757576
Entity 9193,America,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.04,0.04,1,0.0,2,0.49999999999999994,0.8660254037844387,0.2
Entity 9198,America,0.04,0.04,0.04,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,1,0.0,6,1.0,6.123233995736766e-17,0.2
Entity 92,Central_Asia,0.004672897196261682,0.004672897196261682,0.002336448598130841,0.011682242990654205,0.028037383177570093,0.035046728971962614,0.10514018691588785,0.053738317757009345,0.06542056074766354,0.04205607476635514,0.05841121495327103,0.0630841121495327,0.030373831775700934,0.014018691588785047,0.014018691588785047,0.02102803738317757,0.035046728971962614,0.0514018691588785,0.102803738317757,0.10747663551401869,0.0630841121495327,0.07476635514018691,0.002336448598130841,0.009345794392523364,404,6.0014148779611505,0,0.0,1.0,0.02336448598130841
Entity 920,Euro_Africa,0.10185185185185185,0.046296296296296294,0.037037037037037035,0.027777777777777776,0.027777777777777776,0.037037037037037035,0.018518518518518517,0.027777777777777776,0.018518518518518517,0.05555555555555555,0.027777777777777776,0.037037037037037035,0.009259259259259259,0.018518518518518517,0.027777777777777776,0.046296296296296294,0.05555555555555555,0.046296296296296294,0.009259259259259259,0.08333333333333333,0.05555555555555555,0.08333333333333333,0.046296296296296294,0.05555555555555555,84,4.430816798843313,12,1.2246467991473532e-16,-1.0,0.12037037037037036
Entity 9209,East_Asia_Pac,0.03571428571428571,0.017857142857142856,0.05357142857142857,0.07142857142857142,0.08928571428571429,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.017857142857142856,0.017857142857142856,0.05357142857142857,0.07142857142857142,0.017857142857142856,0.03571428571428571,0.07142857142857142,0.05357142857142857,0.017857142857142856,0.08928571428571429,0.03571428571428571,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.03571428571428571,32,3.4657359027997265,20,-0.8660254037844386,0.5000000000000001,0.10714285714285711
Entity 9211,America,0.11188811188811189,0.1048951048951049,0.06293706293706294,0.03496503496503497,0.04895104895104895,0.027972027972027972,0.013986013986013986,0.02097902097902098,0.013986013986013986,0.006993006993006993,0.006993006993006993,0.013986013986013986,0.006993006993006993,0.013986013986013986,0.006993006993006993,0.03496503496503497,0.055944055944055944,0.04195804195804196,0.02097902097902098,0.06293706293706294,0.06293706293706294,0.08391608391608392,0.06293706293706294,0.07692307692307693,119,4.77912349311153,10,0.49999999999999994,-0.8660254037844387,0.04895104895104895
Entity 922,East_Asia_Pac,0.03278688524590164,0.06557377049180328,0.08196721311475409,0.11475409836065574,0.09836065573770492,0.06557377049180328,0.03278688524590164,0.06557377049180328,0.03278688524590164,0.03278688524590164,0.06557377049180328,0.03278688524590164,0.04918032786885246,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.03278688524590164,37,3.6109179126442243,15,-0.7071067811865471,-0.7071067811865479,0.09836065573770492
Entity 923,Euro_Africa,0.022222222222222223,0.011111111111111112,0.044444444444444446,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.03333333333333333,0.03333333333333333,0.07777777777777778,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.03333333333333333,0.022222222222222223,0.044444444444444446,0.07777777777777778,0.03333333333333333,0.044444444444444446,0.08888888888888889,0.06666666666666667,0.05555555555555555,0.03333333333333333,0.03333333333333333,0.03333333333333333,66,4.189654742026425,3,0.7071067811865476,0.7071067811865476,0.08888888888888889
Entity 924,America,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,10,2.302585092994046,5,0.9659258262890683,0.25881904510252074,0.14705882352941177
Entity 925,Central_Asia,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0625,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0625,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0625,0.020833333333333332,0.041666666666666664,0.0625,0.0625,0.08333333333333333,0.0625,0.08333333333333333,0.10416666666666667,0.020833333333333332,24,3.1780538303479458,1,0.25881904510252074,0.9659258262890683,0.10416666666666666
Entity 9251,Euro_Africa,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.1206896551724138,0.05172413793103448,0.1206896551724138,0.08620689655172414,0.017241379310344827,0.05172413793103448,0.06896551724137931,0.034482758620689655,0.05172413793103448,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,34,3.5263605246161616,5,0.9659258262890683,0.25881904510252074,0.08620689655172414
Entity 926,Central_Asia,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.14492753623188406,0.028985507246376812,0.08695652173913043,0.014492753623188406,0.028985507246376812,0.057971014492753624,0.07246376811594203,0.10144927536231885,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.043478260869565216,0.07246376811594203,0.028985507246376812,0.08695652173913043,0.028985507246376812,0.014492753623188406,0.014492753623188406,45,3.8066624897703196,23,-0.25881904510252157,0.9659258262890681,0.08695652173913043
Entity 927,East_Asia_Pac,0.017241379310344827,0.034482758620689655,0.08620689655172414,0.05172413793103448,0.15517241379310345,0.017241379310344827,0.034482758620689655,0.13793103448275862,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.05172413793103448,0.06896551724137931,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,34,3.5263605246161616,18,-1.0,-1.8369701987210297e-16,0.10344827586206896
Entity 928,Euro_Africa,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.10204081632653061,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.12244897959183673,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.02040816326530612,25,3.2188758248682006,5,0.9659258262890683,0.25881904510252074,0.14285714285714285
Entity 929,East_Asia_Pac,0.016129032258064516,0.016129032258064516,0.06451612903225806,0.11290322580645161,0.04838709677419355,0.03225806451612903,0.04838709677419355,0.04838709677419355,0.03225806451612903,0.016129032258064516,0.04838709677419355,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.08064516129032258,0.03225806451612903,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,38,3.6375861597263857,21,-0.7071067811865477,0.7071067811865474,0.08064516129032258
Entity 93,Euro_Africa,0.03614457831325301,0.009036144578313253,0.0030120481927710845,0.006024096385542169,0.015060240963855422,0.018072289156626505,0.060240963855421686,0.09337349397590361,0.0572289156626506,0.060240963855421686,0.060240963855421686,0.03313253012048193,0.06325301204819277,0.06626506024096386,0.06325301204819277,0.0391566265060241,0.03313253012048193,0.045180722891566265,0.045180722891566265,0.03614457831325301,0.0572289156626506,0.04216867469879518,0.030120481927710843,0.02710843373493976,308,5.730099782973574,3,0.7071067811865476,0.7071067811865476,0.05120481927710843
Entity 930,Central_Asia,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.05263157894736842,14,2.6390573296152584,10,0.49999999999999994,-0.8660254037844387,0.13157894736842105
Entity 931,Central_Asia,0.031746031746031744,0.07936507936507936,0.09523809523809523,0.07936507936507936,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.06349206349206349,0.06349206349206349,0.047619047619047616,0.047619047619047616,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.06349206349206349,0.047619047619047616,0.06349206349206349,0.015873015873015872,0.047619047619047616,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,39,3.6635616461296463,22,-0.5000000000000004,0.8660254037844384,0.09523809523809523
Entity 9316,America,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,2,0.6931471805599453,2,0.49999999999999994,0.8660254037844387,0.19230769230769232
Entity 932,East_Asia_Pac,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.047619047619047616,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.07936507936507936,0.031746031746031744,0.06349206349206349,0.047619047619047616,0.015873015873015872,0.015873015873015872,0.047619047619047616,0.09523809523809523,0.1746031746031746,0.07936507936507936,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.031746031746031744,39,3.6635616461296463,20,-0.8660254037844386,0.5000000000000001,0.07936507936507936
Entity 933,East_Asia_Pac,0.05555555555555555,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.09259259259259259,0.07407407407407407,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.09259259259259259,0.05555555555555555,0.12962962962962962,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,30,3.4011973816621555,16,-0.8660254037844385,-0.5000000000000004,0.09259259259259259
Entity 9330,Euro_Africa,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,11,2.3978952727983707,21,-0.7071067811865477,0.7071067811865474,0.14285714285714285
Entity 9334,America,0.2375,0.0375,0.0625,0.05,0.0375,0.0125,0.025,0.0125,0.0125,0.0125,0.0125,0.0125,0.0625,0.025,0.0625,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0625,0.125,0.0625,56,4.02535169073515,9,0.7071067811865476,-0.7071067811865475,0.0625
Entity 934,East_Asia_Pac,0.04225352112676056,0.014084507042253521,0.07042253521126761,0.028169014084507043,0.028169014084507043,0.07042253521126761,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.18309859154929578,0.056338028169014086,0.014084507042253521,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.08450704225352113,0.11267605633802817,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.014084507042253521,47,3.8501476017100584,20,-0.8660254037844386,0.5000000000000001,0.07042253521126761
Entity 935,Euro_Africa,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.13513513513513514,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.10810810810810811,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.08108108108108109,13,2.5649493574615367,2,0.49999999999999994,0.8660254037844387,0.13513513513513514
Entity 9351,East_Asia_Pac,0.0759493670886076,0.10126582278481013,0.02531645569620253,0.02531645569620253,0.05063291139240506,0.0379746835443038,0.02531645569620253,0.06329113924050633,0.012658227848101266,0.0379746835443038,0.06329113924050633,0.02531645569620253,0.05063291139240506,0.06329113924050633,0.02531645569620253,0.0379746835443038,0.05063291139240506,0.0379746835443038,0.06329113924050633,0.0379746835443038,0.02531645569620253,0.012658227848101266,0.0379746835443038,0.012658227848101266,55,4.007333185232471,21,-0.7071067811865477,0.7071067811865474,0.12658227848101267
Entity 936,Euro_Africa,0.016666666666666666,0.05,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.06666666666666667,0.1,0.03333333333333333,0.06666666666666667,0.1,0.08333333333333333,0.08333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.016666666666666666,0.016666666666666666,0.05,0.016666666666666666,0.016666666666666666,36,3.58351893845611,4,0.8660254037844386,0.5000000000000001,0.08333333333333333
Entity 937,Euro_Africa,0.03125,0.09375,0.015625,0.015625,0.015625,0.015625,0.015625,0.0625,0.046875,0.015625,0.0625,0.015625,0.03125,0.0625,0.109375,0.046875,0.03125,0.078125,0.015625,0.03125,0.03125,0.046875,0.046875,0.0625,40,3.6888794541139363,4,0.8660254037844386,0.5000000000000001,0.078125
Entity 938,America,0.045454545454545456,0.045454545454545456,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.045454545454545456,0.11363636363636363,0.022727272727272728,0.06818181818181818,0.045454545454545456,20,2.995732273553991,7,0.9659258262890683,-0.25881904510252063,0.13636363636363638
Entity 939,America,0.0958904109589041,0.0273972602739726,0.0547945205479452,0.0273972602739726,0.0273972602739726,0.0410958904109589,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.136986301369863,0.0958904109589041,0.0547945205479452,0.0684931506849315,0.1232876712328767,49,3.8918202981106265,9,0.7071067811865476,-0.7071067811865475,0.0821917808219178
Entity 94,Euro_Africa,0.08955223880597014,0.04477611940298507,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.04477611940298507,0.014925373134328358,0.08955223880597014,0.1044776119402985,0.05970149253731343,0.05970149253731343,0.04477611940298507,0.07462686567164178,0.04477611940298507,0.029850746268656716,0.05970149253731343,0.04477611940298507,0.014925373134328358,0.05970149253731343,43,3.7612001156935624,4,0.8660254037844386,0.5000000000000001,0.07462686567164178
Entity 941,Central_Asia,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.06349206349206349,0.06349206349206349,0.09523809523809523,0.031746031746031744,0.1111111111111111,0.06349206349206349,0.031746031746031744,0.047619047619047616,0.031746031746031744,0.031746031746031744,0.047619047619047616,0.031746031746031744,0.06349206349206349,0.07936507936507936,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.015873015873015872,39,3.6635616461296463,0,0.0,1.0,0.07936507936507936
Entity 942,East_Asia_Pac,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,13,2.5649493574615367,18,-1.0,-1.8369701987210297e-16,0.16216216216216217
Entity 9425,America,0.03333333333333333,0.03333333333333333,0.2,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,6,1.791759469228055,5,0.9659258262890683,0.25881904510252074,0.16666666666666666
Entity 943,East_Asia_Pac,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.02564102564102564,0.01282051282051282,0.02564102564102564,0.08974358974358974,0.0641025641025641,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.01282051282051282,0.05128205128205128,0.01282051282051282,0.05128205128205128,0.038461538461538464,0.08974358974358974,0.2948717948717949,0.02564102564102564,0.01282051282051282,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.01282051282051282,54,3.9889840465642745,23,-0.25881904510252157,0.9659258262890681,0.0641025641025641
Entity 944,East_Asia_Pac,0.027777777777777776,0.125,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.06944444444444445,0.027777777777777776,0.013888888888888888,0.027777777777777776,0.027777777777777776,0.013888888888888888,0.05555555555555555,0.05555555555555555,0.041666666666666664,0.027777777777777776,0.05555555555555555,0.1111111111111111,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.08333333333333333,0.013888888888888888,48,3.871201010907891,8,0.8660254037844387,-0.4999999999999998,0.11111111111111112
Entity 9441,America,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,4,1.3862943611198906,3,0.7071067811865476,0.7071067811865476,0.17857142857142855
Entity 945,East_Asia_Pac,0.0136986301369863,0.0273972602739726,0.0410958904109589,0.0410958904109589,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0410958904109589,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0410958904109589,0.0136986301369863,0.0410958904109589,0.1095890410958904,0.1506849315068493,0.0136986301369863,0.0547945205479452,0.1643835616438356,0.0684931506849315,0.0136986301369863,0.0136986301369863,0.0136986301369863,49,3.8918202981106265,23,-0.25881904510252157,0.9659258262890681,0.0821917808219178
Entity 9457,East_Asia_Pac,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,9,2.1972245773362196,2,0.49999999999999994,0.8660254037844387,0.15151515151515152
Entity 946,Euro_Africa,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.06382978723404255,0.02127659574468085,0.1276595744680851,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.10638297872340426,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.06382978723404255,0.0425531914893617,0.0425531914893617,0.06382978723404255,23,3.1354942159291497,2,0.49999999999999994,0.8660254037844387,0.10638297872340426
Entity 947,America,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,2,0.6931471805599453,2,0.49999999999999994,0.8660254037844387,0.19230769230769232
Entity 9487,America,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,3,1.0986122886681098,2,0.49999999999999994,0.8660254037844387,0.18518518518518517
Entity 9488,East_Asia_Pac,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.0625,0.03125,0.03125,0.03125,0.03125,0.125,0.09375,0.03125,0.0625,0.03125,0.03125,0.03125,0.03125,8,2.0794415416798357,2,0.49999999999999994,0.8660254037844387,0.15625
Entity 949,East_Asia_Pac,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.08695652173913043,0.06521739130434782,0.06521739130434782,0.10869565217391304,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,22,3.091042453358316,2,0.49999999999999994,0.8660254037844387,0.10869565217391304
Entity 95,Euro_Africa,0.07586206896551724,0.034482758620689655,0.04827586206896552,0.034482758620689655,0.04827586206896552,0.027586206896551724,0.07586206896551724,0.07586206896551724,0.027586206896551724,0.020689655172413793,0.020689655172413793,0.020689655172413793,0.027586206896551724,0.034482758620689655,0.041379310344827586,0.04827586206896552,0.027586206896551724,0.034482758620689655,0.05517241379310345,0.034482758620689655,0.034482758620689655,0.05517241379310345,0.06206896551724138,0.034482758620689655,121,4.795790545596741,10,0.49999999999999994,-0.8660254037844387,0.11724137931034483
Entity 950,East_Asia_Pac,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.1111111111111111,0.12698412698412698,0.1111111111111111,0.031746031746031744,0.047619047619047616,0.015873015873015872,0.047619047619047616,0.031746031746031744,0.031746031746031744,0.047619047619047616,0.06349206349206349,0.015873015873015872,0.06349206349206349,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.06349206349206349,39,3.6635616461296463,18,-1.0,-1.8369701987210297e-16,0.07936507936507936
Entity 951,Central_Asia,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.03389830508474576,0.05084745762711865,0.01694915254237288,0.03389830508474576,0.0847457627118644,0.05084745762711865,0.01694915254237288,0.05084745762711865,0.15254237288135594,0.05084745762711865,0.05084745762711865,0.06779661016949153,0.1016949152542373,0.03389830508474576,0.01694915254237288,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.03389830508474576,35,3.5553480614894135,2,0.49999999999999994,0.8660254037844387,0.0847457627118644
Entity 9511,America,0.04411764705882353,0.058823529411764705,0.014705882352941176,0.029411764705882353,0.058823529411764705,0.014705882352941176,0.029411764705882353,0.08823529411764706,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.07352941176470588,0.07352941176470588,0.07352941176470588,0.19117647058823528,0.07352941176470588,0.014705882352941176,44,3.784189633918261,14,-0.4999999999999997,-0.8660254037844388,0.07352941176470588
Entity 952,East_Asia_Pac,0.08928571428571429,0.05357142857142857,0.03571428571428571,0.03571428571428571,0.017857142857142856,0.03571428571428571,0.05357142857142857,0.03571428571428571,0.05357142857142857,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.08928571428571429,0.03571428571428571,0.017857142857142856,0.05357142857142857,0.03571428571428571,0.05357142857142857,0.03571428571428571,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.05357142857142857,32,3.4657359027997265,21,-0.7071067811865477,0.7071067811865474,0.1607142857142857
